Datum (MEZ),Kernenergie,Laufwasser,Biomasse,Braunkohle,Steinkohle,Öl,Erdgas,Geothermie,Speicherwasser,Pumpspeicher,Andere,Müll,Wind Offshore,Wind Onshore,Solar,
2022-11-06T09:45+01:00,4016.6,1733.4,4994.5,5185.6,4459.8,37.1,2870,22.4,26,44,51.8,1218.7,4662.1,15967.5,12769,
2022-11-06T10:00+01:00,4017.5,1729.4,4971.7,5178.3,4482.3,37.1,2973.9,22.4,76.3,113.8,51.7,1219.6,4436.7,15695.2,13922.3,
2022-11-06T10:15+01:00,4014,1741.5,4979.4,5119.1,4473.6,37.2,3123,22.2,44.2,93.1,51.7,1217.2,4460.4,15454.3,14933.3,
2022-11-06T10:30+01:00,4009.6,1739,4981.1,5127.1,4479.3,37.2,3152.8,22,24.4,5.2,51.7,1213.2,4454.5,14923.2,15709.6,
2022-11-06T10:45+01:00,4000.1,1742.9,4989.2,5125.9,4444.2,37.4,3130.6,22.2,25,1.4,51.7,1209.4,4406.8,14849.4,16360.6,
2022-11-06T11:00+01:00,4002.5,1757.2,4943.8,5143.2,4109.4,37,3092.3,22.2,53.8,141.8,51.7,1213.4,4960.2,14629.1,16913.7,
2022-11-06T11:15+01:00,4002.2,1756.4,4939.8,5141.6,3826.5,37.1,3098,22.2,68.8,199.7,51.8,1227.4,5236.2,14169.6,17207.1,
2022-11-06T11:30+01:00,4009,1754,4947.7,5124.4,3788.3,37.1,3098.2,22,37.7,221.5,51.7,1230.6,5324.1,13923.1,17673.7,
2022-11-06T11:45+01:00,4009.2,1736.8,4947.3,5147.4,3719.1,37,3090.6,22,30.6,177.3,52,1229.1,5370.3,13875.1,17947.4,
2022-11-06T12:00+01:00,4011.2,1725.6,4880.6,5222.4,3693.6,37.1,3087.4,22,27,188.6,53.9,1225,5136.5,13942.1,18244.8,
2022-11-06T12:15+01:00,3998.7,1726.8,4881.4,5235,3680,37,3115,21.9,28.6,163.3,54,1213.3,5074.8,14022.1,18371,
2022-11-06T12:30+01:00,3979.7,1720.3,4877.9,5209.3,3679.8,37.3,3154.6,21.8,53.5,173.8,53.9,1214.4,5046.8,14096.8,18368.6,
2022-11-06T12:45+01:00,3981.1,1716.5,4877.4,5142.3,3671.1,36.9,3154.7,21.7,86.5,167.9,53.9,1222,5002.8,14078.3,17960.8,
2022-11-06T13:00+01:00,3991.1,1702.2,4857.7,5149.3,3660,36.9,3132.3,21.7,71,88.4,55,1219.9,5001.9,14078.9,17169.4,
2022-11-06T13:15+01:00,3979,1706.1,4850,5151.1,3656,36.9,3150.9,21.6,74.5,88,55,1219.2,4998.8,13977.7,16313,
2022-11-06T13:30+01:00,3995,1702.9,4848.5,5146.8,3656.4,36.9,3168.3,21.5,137.7,88.8,55,1221.1,4944.1,14184.2,15267.9,
2022-11-06T13:45+01:00,4004.3,1711.7,4852.6,5129.1,3660.6,37.2,3117.4,21.5,86,90.6,54.8,1210.8,4951.9,14447.3,14065.5,
2022-11-06T14:00+01:00,4005.8,1720.1,4858.5,5152.3,3687.2,37.1,3090.8,21.5,116.5,763.7,53.9,1218.8,4817.9,14600.5,12776.5,
2022-11-06T14:15+01:00,4007.4,1742.5,4882.1,5208.9,3688.2,37.3,3102.7,21.6,129,910.3,53.9,1214.2,4787.7,14595,11300.7,
2022-11-06T14:30+01:00,4007.7,1749.3,4896.5,5343.5,3685.3,37.3,3099.8,21.6,123,959.8,53.9,1219.6,4848.1,14741.7,9608.9,
2022-11-06T14:45+01:00,4006.9,1763.5,4895.8,5437.4,3679.3,37.2,3088.6,21.6,174.5,1695.5,53.9,1223.4,4802.1,14970.8,7979.9,
2022-11-06T15:00+01:00,4007.5,1764.8,4911.8,5590.5,3710.2,37.3,3107.1,21.6,177.3,2077.5,55.6,1211.8,4773.2,15343.6,6249.7,
2022-11-06T15:15+01:00,4006.4,1760.9,4939,5970.2,3712.2,37.4,3186.6,21.7,100.1,2554.3,58.3,1216,4852.3,15442.7,4661.5,
2022-11-06T15:30+01:00,4008.4,1759.2,4948.9,6299.7,3760.2,37.2,3228.3,21.7,143.8,3022.6,60.1,1208.5,4866.7,15826.7,3298.2,
2022-11-06T15:45+01:00,4008.1,1742,4955.8,6653.2,3769.9,37.2,3226.2,21.7,410.4,3035.8,60.5,1211.3,4840.3,16256.3,2098,
2022-11-06T16:00+01:00,4008.8,1717.5,5022.7,6993.5,3748.6,37.3,3267.2,22,153.8,3238.2,60.5,1221.7,4861.4,17049.2,1070.6,
2022-11-06T16:15+01:00,4004.6,1709.3,5049.5,7478.8,3724.8,37.3,3319,22,129.5,3036.1,60.5,1228.6,4941.8,18126.1,351.7,
2022-11-06T16:30+01:00,4006.9,1710.1,5052.5,7630.5,3745.3,37.2,3331.3,22.1,172.2,2986.9,60.4,1234.4,4963.2,19245.3,70.3,
2022-11-06T16:45+01:00,4002.3,1703.2,5069.8,7663.2,3816.9,37.2,3336.9,22.5,136.2,2855.1,60.5,1237.1,4974.9,20380,4.7,
2022-11-06T17:00+01:00,4008.8,1675.7,5133.8,7757.1,3987.4,37.3,3325.7,22.6,185.2,3389.4,59.4,1237.9,4919.6,21350.8,0.9,
2022-11-06T17:15+01:00,4010.2,1665.1,5145,7683.2,4089.8,37.2,3295.3,22.7,180.5,3874.1,57.2,1236.1,4830.2,22352.5,0.1,
2022-11-06T17:30+01:00,4012.9,1654.1,5156.1,7586.4,4332,37.2,3292.5,22.9,124.5,3859.2,57.2,1234.9,4826.3,23600.1,0,
2022-11-06T17:45+01:00,4008.4,1654.7,5165.1,7507.2,4351.1,37.3,3311.8,22.9,74,3591.8,57.2,1236.1,4810.8,24485.9,0,
2022-11-06T18:00+01:00,4009.1,1653.5,5186,7125.7,4363.6,37.3,3269.1,23,69.3,2909.2,56.3,1231.2,4946.2,25131.5,0,
2022-11-06T18:15+01:00,4008.9,1653.6,5195.8,6908.1,4371.8,37.3,3230.5,23,112.7,2891.2,56.1,1238,4877.9,25561.8,0,
2022-11-06T18:30+01:00,4012.3,1649.3,5175.5,6767.2,4372.2,37.4,3217,23,38.2,2854,56.1,1241.5,4950,26035.5,0,
2022-11-06T18:45+01:00,4009.8,1637.5,5170.9,6720.3,4380.8,37.1,3195.1,23.1,71.3,2584.2,56.1,1239.5,4944.8,26246.4,0,
2022-11-06T19:00+01:00,4010.7,1624.7,5156,6566.3,4442.7,37.3,3182,23.1,75.4,2388.1,56.1,1233.7,4753.1,26363.2,0,
2022-11-06T19:15+01:00,4009.1,1616.5,5160.4,6498.3,4480.7,37.4,3170.9,23.1,26.1,1930.1,56.1,1231.5,4711,26433.9,0,
2022-11-06T19:30+01:00,4008.9,1616.2,5152,6315.6,4501,37.3,3198.8,23.1,16.6,1816.7,56.1,1227.6,4654.2,26678.5,0,
2022-11-06T19:45+01:00,4007.8,1626.2,5153.5,6120.7,4499.7,37.4,3198.1,23,51.1,1257.8,56.1,1228.8,4620.2,26955.2,0,
2022-11-06T20:00+01:00,4011.5,1629,5092.5,5847.5,4460.8,37.4,3160.3,22.9,118.6,825.6,54.5,1228.5,4708.2,26825.3,0,
2022-11-06T20:15+01:00,4011,1622.5,5063.1,5464.8,4444.5,37.3,3147.1,23,95.6,429.4,53.9,1231.6,4658.8,27159.3,0,
2022-11-06T20:30+01:00,4009.1,1616.9,5057,5252.2,4243.5,37.3,3172.6,22.7,91,87.7,53.9,1234.9,4647.3,27617.4,0,
2022-11-06T20:45+01:00,4008.9,1615.3,5037,5109,4225.8,37.1,3177.5,22.6,48.8,20.3,54,1232.5,4670.7,27921.2,0,
2022-11-06T21:00+01:00,4007.4,1608.8,4979.7,5074.7,4130.5,37.4,3119.4,22.6,86.4,28.5,53.2,1228.9,4456.3,28321.1,0,
2022-11-06T21:15+01:00,4006.4,1602.9,4952.6,5055.5,4060.2,37.2,3095.4,22.5,50.5,32.4,52.4,1226,4493.2,28737.8,0,
2022-11-06T21:30+01:00,4008.4,1595.8,4932,5077.7,3992,37.4,3118.6,22.3,89.5,6.6,52.3,1227.6,4538.3,29070.8,0,
2022-11-06T21:45+01:00,4009.5,1598.4,4923.1,5071.9,3956.3,36.8,3132.7,22.3,108.4,8.7,52.3,1235,4578.2,29203.2,0,
2022-11-06T22:00+01:00,4010.6,1616.1,4859.7,5138.8,3930,36.9,3094.7,22.1,80.4,124.3,52.3,1226.1,4853.4,27992.6,0,
2022-11-06T22:15+01:00,4010.2,1618.9,4870.6,5078.7,3913,37,3097,22.1,47.6,150.9,52.3,1225.6,4867.3,27894.9,0,
2022-11-06T22:30+01:00,4009.6,1599.6,4876.4,5077.3,3921.3,36.9,3103.8,21.9,44.6,24.3,52.3,1229,4858.3,28115.5,0,
2022-11-06T22:45+01:00,4007.3,1599.8,4867.6,5095.6,3927.5,36.9,3107.4,21.8,42.3,0.1,52.3,1224.9,4841.5,28035.9,0,
2022-11-06T23:00+01:00,4008.7,1594.8,4799,5150.2,3926.2,36.8,3065.1,21.6,119.8,147.9,52.3,1252.4,4284.4,27991.4,0,
2022-11-06T23:15+01:00,4006.3,1581.5,4790.4,5146.1,3905.3,36.8,3059.6,21.6,57.6,67.5,52.3,1253,4317.3,27873.8,0,
2022-11-06T23:30+01:00,4003.7,1572.8,4788.2,5162.2,3903.4,36.8,3073.8,21.6,47.9,48.8,52.3,1235.2,4304.1,27817.3,0,
2022-11-06T23:45+01:00,4000.5,1571.2,4783.5,5157.1,3909.2,36.8,3007.9,21.5,45.3,30,52.3,1253.8,4289.7,27599.6,0,
2022-11-07T00:00+01:00,3996.9,1607.5,4692.4,5220.8,3615.5,37.3,2710.2,21.4,63.5,10,52,1208.6,4832.2,25626.9,0,
2022-11-07T00:15+01:00,3988.5,1627.6,4689.4,5190.7,3461.9,37.4,2862.1,21.4,56,64.8,52,1202.1,5103.4,25023,0,
2022-11-07T00:30+01:00,3974.4,1636.1,4688.7,5261.3,3357.1,37.5,2829,21.5,33,91.2,52,1205.5,5200.2,24837.8,0,
2022-11-07T00:45+01:00,3959.6,1640.4,4686.9,5297.2,3358.3,37.2,2817.7,21.5,21.3,90.3,52,1205,5226.8,24380.4,0,
2022-11-07T01:00+01:00,3987.3,1646.3,4660.2,5311.5,3351.8,37.4,2672.7,21.6,22.9,90.5,52,1197.2,5224.5,24598.3,0,
2022-11-07T01:15+01:00,4002.1,1647.4,4657.6,5348.6,3358,37.2,2665.3,21.4,29,95.3,52,1199.3,5211.5,24334.5,0,
2022-11-07T01:30+01:00,3983.4,1639.4,4666.7,5407.3,3355.3,37.2,2703.4,21.2,23.8,90.8,52,1188.6,5196.2,23861.1,0,
2022-11-07T01:45+01:00,3986.3,1644.4,4665.5,5458.7,3329,37.4,2695.3,21.1,23.3,91.4,52,1162.5,5112.4,23751,0,
2022-11-07T02:00+01:00,4002,1651.8,4651.4,5501.8,3358.6,37.2,2679.6,21.2,76.2,103.7,52,1172.2,5034.7,23366.3,0,
2022-11-07T02:15+01:00,3999.1,1659.2,4659.2,5472.8,3342.7,37.4,2676,21.4,33.2,96.3,52,1185.1,5076.8,23536.2,0,
2022-11-07T02:30+01:00,3988.1,1658.7,4649.1,5477.9,3345.4,37.3,2717.6,21.5,37.9,90.5,52,1205.7,5114.1,23835.2,0,
2022-11-07T02:45+01:00,4000.3,1659,4652.8,5610.8,3346.8,37.2,2719.6,21.4,38.3,90.1,52,1187.1,5171.8,23547,0,
2022-11-07T03:00+01:00,3999.8,1659.9,4650.4,5690.7,3343.6,37.2,2702.4,21.5,30.9,89.8,52,1183.8,5136.3,23772.3,0,
2022-11-07T03:15+01:00,3999.1,1655.6,4643.6,5665.3,3344.8,37.3,2701.5,21.4,30.2,89.5,52,1199,5079,23937.1,0,
2022-11-07T03:30+01:00,3994.1,1659.4,4649.9,5674.7,3352.8,37.3,2712,21.4,27.9,89.5,52,1199,5061.8,24408.5,0,
2022-11-07T03:45+01:00,3993.1,1655.3,4643.9,5648.4,3346.9,37.4,2689.9,21.3,34.4,89.3,52,1199.1,5077.5,24380.3,0,
2022-11-07T04:00+01:00,3996.9,1656.4,4654.8,5667.3,3350.5,37.4,2794.3,21.1,30.6,89.2,52,1197.4,5165.1,24395.4,0,
2022-11-07T04:15+01:00,3987.3,1661.5,4669.7,5678.5,3355.3,37.4,2827.4,21.1,32.1,110.5,52,1205.4,5162.4,24987.1,0,
2022-11-07T04:30+01:00,3998.1,1657.3,4670.2,5693.1,3337.1,37.3,2797.1,20.9,26.1,123.8,52,1211.4,5174.7,25484.8,0,
2022-11-07T04:45+01:00,3992.3,1657.9,4676.2,5688.3,3356,37.2,2804.7,20.5,23.3,108.9,52,1201.9,5171.6,25800.7,0,
2022-11-07T05:00+01:00,3982.6,1652.2,4694.1,5749.4,3395.6,37.3,2823.4,20.4,36.2,88.5,63.9,1218.5,5169.8,26577.3,0,
2022-11-07T05:15+01:00,3993.8,1655.9,4707.4,5754.3,3390.9,37.2,2818.8,20.5,48.4,89.1,63.9,1221,5179.8,27339.6,0,
2022-11-07T05:30+01:00,3997.5,1657.8,4716.7,5741.2,3536.7,37.2,2892.2,20.5,92.8,43.9,63.8,1212.2,5075.8,27510.2,0,
2022-11-07T05:45+01:00,3996.6,1659.7,4729,5820.2,3652.6,37.2,2924.8,20.6,52.7,113.2,63.8,1214.3,5004.2,27563.5,0,
2022-11-07T06:00+01:00,3992.4,1645.3,4810.1,6691,3803.9,37.2,3050.4,20.7,68.9,55.8,63.8,1215.2,4961.5,28830.4,0,
2022-11-07T06:15+01:00,3994.2,1655.7,4847,7572.9,3918.1,37.4,3168.7,20.7,50.3,10.6,63.8,1212.7,4964.5,28949.3,0,
2022-11-07T06:30+01:00,3994.4,1672.6,4871.5,8190.4,4007.5,37.4,3207.6,20.9,99.1,98.8,64.3,1208,4965.8,28750.5,0,
2022-11-07T06:45+01:00,3993.7,1662,4914.3,8997.2,4053.1,37.4,3376.6,21,73.7,457.6,68.5,1206.8,4931.1,28755.9,1.1,
2022-11-07T07:00+01:00,3990.6,1672,5043.1,9632.9,4248.1,37.3,3926.4,20.8,62.8,435.8,73.4,1218.8,4252.9,28695.9,8.8,
2022-11-07T07:15+01:00,3995.7,1662,5100.4,9963.2,4274.6,37.4,4052.7,20.8,92.8,648.8,75.9,1216.3,4183.6,28560.5,101.2,
2022-11-07T07:30+01:00,3997.6,1658.6,5109.3,10172.5,4282.2,37.5,4115.2,21,108.5,864.9,78.9,1210.4,4159.7,28553.9,600.8,
2022-11-07T07:45+01:00,3988.8,1662.7,5125.9,10364.7,4292.8,37.3,4181.9,21.2,117.6,919.5,80.7,1215.9,4216.8,28341.3,1394.1,
2022-11-07T08:00+01:00,3980.3,1653.4,5151.8,10512,4345,37.2,4495,21.1,57.2,1346.6,80.7,1212.9,3960.1,27887.1,2366.4,
2022-11-07T08:15+01:00,3962.4,1664,5155.3,10667.9,4337.5,37.1,4550,20.7,32.4,1295.8,80.8,1205.4,3935.2,27376.7,3394.2,
2022-11-07T08:30+01:00,3953.6,1656.7,5136.5,10651.7,4325.1,36.9,4553.5,20.4,37.5,1090.5,80.7,1215.1,3943.6,27041.8,4458.5,
2022-11-07T08:45+01:00,3950.3,1645.3,5155.1,10505.9,4328.9,37.1,4575.6,20.3,34,640.5,80.7,1217.2,3936.3,26857,5603.3,
2022-11-07T09:00+01:00,3928.8,1651.6,5117.1,10321.5,4422.3,37.1,4687.7,20.1,44.5,160.2,80.7,1222.9,4058.9,26727.4,6802.9,
2022-11-07T09:15+01:00,3913.7,1678.9,5101.7,10119.4,4349.3,36.9,4711,20,33.6,65.4,80.7,1222.3,4060.9,26849.7,7970.5,
2022-11-07T09:30+01:00,3922.7,1665.9,5078.5,9929.1,4304.4,36.9,4693.7,19.7,76.4,160.4,79.4,1224.5,4048.4,26648.4,9238.5,
2022-11-07T09:45+01:00,3940.8,1656.3,4950.3,9579.5,4307.1,36.9,4619.2,19.5,67.9,152.2,75.1,1205.6,4032.2,26730.5,10411.4,
2022-11-07T10:00+01:00,3957.6,1671.3,4984.5,9337.8,4286.8,36.9,4543.1,19.1,36.5,133.1,73.8,1221.3,4101.4,26635,11277.6,
2022-11-07T10:15+01:00,3940.9,1673.8,4979.2,9210.8,4229.5,36.9,4576.8,18.7,26.8,79.1,77.7,1222.3,4079.3,26523.2,12254.8,
2022-11-07T10:30+01:00,3941.1,1674.1,4975,9096.9,4134.1,36.7,4684.8,18.8,30.1,96.1,78.5,1228.3,4029.1,26377.2,12907.5,
2022-11-07T10:45+01:00,3931.9,1665.5,4971.4,8810.6,4197.3,36.9,4723.8,18.8,25.2,88.4,78.5,1230.4,3999.2,26403.2,13603,
2022-11-07T11:00+01:00,3950.2,1654.6,4907.6,8402.7,4353.3,36.9,4700.5,18.7,77.8,202.3,78.2,1241.8,3772.7,26520.2,13856.9,
2022-11-07T11:15+01:00,3967.7,1655.4,4894.2,8318.3,4339,36.7,4615.7,18.7,27.1,214.2,74.9,1236.7,3694,26547.7,14120.9,
2022-11-07T11:30+01:00,3958.1,1650.7,4902.7,8393.2,4336.4,37,4597.1,18.6,24.8,188.3,72.9,1241.6,3603.3,26587.6,14125.4,
2022-11-07T11:45+01:00,3957,1634.9,4905.8,8419.9,4347.6,36.8,4576.1,18.6,32.1,170.7,73,1250.1,3491,26346.9,14106.3,
2022-11-07T12:00+01:00,3958.8,1639.5,4860.8,8654.1,4372.9,36.8,4580.9,18.5,24.2,131.3,72.9,1262.2,3796.7,25811.1,13734.6,
2022-11-07T12:15+01:00,3961.3,1640.1,4865.5,8769.3,4357.3,36.9,4628.6,18.4,20.9,109.5,72.9,1253.9,3852.9,25339.2,13277.5,
2022-11-07T12:30+01:00,3967.3,1633,4875.4,8922.4,4365.1,36.8,4662.5,18.4,32.4,195.1,72.9,1247.1,3870.4,24871.5,12618.2,
2022-11-07T12:45+01:00,3977.8,1635.6,4888.9,9261.9,4389.6,36.7,4660.4,18.4,33.5,306.9,72.9,1239.7,3788.2,24862.6,11701.7,
2022-11-07T13:00+01:00,3973.3,1644.6,4876.4,10011.4,4428.8,37,4710.4,18.5,36,720.1,74.5,1258.9,3778,24379.7,10819.6,
2022-11-07T13:15+01:00,3971.5,1660.8,4880.7,10677.4,4538.3,36.7,4729.6,18.5,31.4,665.4,75.5,1258.6,3781.5,23812.1,10029.6,
2022-11-07T13:30+01:00,3972.6,1643.6,4876.5,10966.5,4628.5,36.9,4765.8,18.4,37.5,791.3,75.5,1262.3,3760.3,23324.8,9228.9,
2022-11-07T13:45+01:00,3973.1,1635.7,4888.4,11112.3,4718.3,36.9,4778.7,18.5,40.2,848.3,75.5,1263.1,3710,22574.2,8477.4,
2022-11-07T14:00+01:00,3970.4,1655.1,4896.4,11377.4,4800.6,36.8,4833.8,18.5,22.9,563.3,75.6,1273.3,3922.3,21873.5,7571.7,
2022-11-07T14:15+01:00,3972.4,1644.1,4905.9,11528,4894.7,36.8,4838.6,18.5,36.8,1011.5,76.5,1260.1,3854.9,21272.4,6868.5,
2022-11-07T14:30+01:00,3972.9,1650.5,4911.6,11600.5,5053.4,36.9,4843.3,18.6,68,1490.5,76.6,1257.5,3810.3,20663.9,5939.6,
2022-11-07T14:45+01:00,3975.6,1643.6,4940,11620.7,5204.2,36.9,4919.9,18.7,42.9,1955.4,76.6,1244.5,3804.3,20250.6,5010.8,
2022-11-07T15:00+01:00,3974.1,1624.7,5002.6,11580.1,4994,36.8,5164.3,18.7,24.5,1568.6,76.5,1241.4,4238.7,20058.9,4061.5,
2022-11-07T15:15+01:00,3974.8,1629.1,5037.9,11623.4,5021.6,37,5209.4,18.8,30.3,2200.3,76.6,1256.6,4389.3,19819.4,3090.7,
2022-11-07T15:30+01:00,3975.5,1632.2,5053.1,11764.6,5045.9,36.7,5274.8,19,109.6,3000.9,76.6,1260.5,4315.4,19438.2,2236.6,
2022-11-07T15:45+01:00,3972.4,1624.3,5074.6,11790.3,5017.2,36.9,5266.6,19.2,125.8,3573.6,76.8,1269.2,4320.1,19138,1505.1,
2022-11-07T16:00+01:00,3968.7,1619,5171.9,11823,4892.5,37.2,5160.1,19.3,30.4,3143.7,77.6,1283.4,4750.2,19172.9,851.1,
2022-11-07T16:15+01:00,3971.3,1641.7,5203.1,11920.1,4865.5,37.1,5178,19.6,28.1,3293.7,77.7,1285.8,4810.1,19211,317,
2022-11-07T16:30+01:00,3970.7,1677.4,5211.3,11910.5,4908.5,36.9,5169.3,19.8,30.6,3731.4,77.7,1289.5,4914.3,19401.7,76.7,
2022-11-07T16:45+01:00,3970.7,1676.4,5229.7,11929.2,4967.9,36.9,5146.6,20.2,90,3879.9,77.7,1298.2,5014.5,19345,9.9,
2022-11-07T17:00+01:00,3973.9,1653.8,5272.1,12001.3,5009.4,36.9,5099.2,20.4,39.8,3757.7,77.8,1295.9,5031.2,19555.8,0.7,
2022-11-07T17:15+01:00,3973.3,1648.4,5274.5,12064,5017.7,36.9,5078.1,20.5,112.8,4128,77.7,1297.8,5038.1,19798.3,0.1,
2022-11-07T17:30+01:00,3974.6,1647.8,5285.7,12027,5047.9,36.9,5103.8,20.4,89.1,4130.3,77.7,1298.8,5089.1,20169.7,0,
2022-11-07T17:45+01:00,3975.8,1638.6,5305.9,12018,5081.8,36.8,5153.8,20.6,50.5,4086.7,77.6,1294.7,5188.5,20548.3,0,
2022-11-07T18:00+01:00,3977.4,1620.8,5323.5,12024.5,5189.5,37,5391.3,20.7,32,3820.1,78.6,1293.4,5236.3,20914,0,
2022-11-07T18:15+01:00,3979.2,1622.3,5322.4,12047.3,5163.3,36.8,5403.2,20.8,31.5,3451.4,78.8,1290.6,5269.5,21154.1,0,
2022-11-07T18:30+01:00,3981.6,1627.6,5328.5,12037.3,5134.2,36.9,5404.2,20.7,30.2,3010.9,78.9,1290.7,5248.3,21411.5,0,
2022-11-07T18:45+01:00,3982.6,1628,5304.1,12028.3,5076.9,36.8,5401.2,20.7,25.4,2932,78.8,1292,5129.8,21731.4,0,
2022-11-07T19:00+01:00,3982.4,1638.9,5291.9,12172.7,4929.3,36.9,5340.3,20.8,41.9,3227.2,78.9,1296,4962.7,21874.3,0,
2022-11-07T19:15+01:00,3983.8,1636.5,5276,12269.8,4821.6,36.9,5247.9,20.8,25.9,2685,79,1298.3,4998.2,21875.8,0,
2022-11-07T19:30+01:00,3983.1,1637.2,5284.9,12310.7,4648.9,36.9,5224.1,20.9,33.9,2206.6,78.9,1297.9,4983.2,21980.7,0,
2022-11-07T19:45+01:00,3979,1644.9,5265.8,12243.3,4496.8,37,5214.9,20.9,24.7,1990.7,78.9,1298.1,5059.2,22152.1,0,
2022-11-07T20:00+01:00,3982.9,1651.5,5223.8,12291.5,4335.2,36.8,5027.2,21,97.4,1385.4,79,1301.5,5255.3,22080.4,0,
2022-11-07T20:15+01:00,3984.3,1641.5,5193.6,12195,4082.5,36.9,4946.3,21,68.4,979.6,76.9,1301.7,5256.8,22186.1,0,
2022-11-07T20:30+01:00,3982.2,1636.6,5191.4,12094.3,3819.5,36.9,4877.7,21,31.6,772.2,74.7,1298.3,5287.3,22327.8,0,
2022-11-07T20:45+01:00,3983.1,1635.9,5180.6,12099.9,3779,36.8,4752.6,21,30.4,631.2,74.1,1295.5,5302.3,22267.7,0,
2022-11-07T21:00+01:00,3983.5,1653.9,5080.1,12352.9,3682.9,36.9,4296,21.2,150.6,685.9,72.5,1288.2,5060.5,22345.9,0,
2022-11-07T21:15+01:00,3979.5,1639.6,5060.8,12283.5,3678.7,36.8,4246.8,21.3,82.5,664.4,72.5,1276.8,4957.5,22271.2,0,
2022-11-07T21:30+01:00,3978.4,1631.8,5045.9,12246.8,3674.5,36.9,4260.8,21.3,24.4,532.5,72.5,1275.8,4988.3,22109.3,0,
2022-11-07T21:45+01:00,3979.5,1622.5,5029.6,12039.3,3656.9,36.9,4224.2,21.3,45,353,72.5,1274.3,5045.4,21803.1,0,
2022-11-07T22:00+01:00,3986.7,1646.9,4920.3,11862.4,3670.5,36.6,4001.3,21.4,32.8,356.9,72.3,1155.2,5054.1,21302.3,0,
2022-11-07T22:15+01:00,3986.3,1644.9,4909.4,11330.4,3642.6,36.7,3836,21.4,17.5,83.8,69.6,1156.9,5077.6,21208.1,0,
2022-11-07T22:30+01:00,3985.9,1634.5,4890.5,10883.8,3542.9,36.9,3830.2,21.4,29.4,45.8,69.3,1156.6,5077.7,20938.6,0,
2022-11-07T22:45+01:00,3986.3,1649,4895,10188.2,3519.7,37.1,3771.4,21.6,18.8,23.3,69.3,1162.2,5136.3,20484.3,0,
2022-11-07T23:00+01:00,3984.3,1645.5,4844.9,9669.8,3556.2,37,3260.7,21.7,39,81.5,66.8,1158.5,5241.1,20457.2,0,
2022-11-07T23:15+01:00,3983.5,1635.9,4832.7,9525.2,3623.7,37.1,3203.9,21.8,37.3,57.1,66,1166.9,5338.4,20201.4,0,
2022-11-07T23:30+01:00,3983.8,1627,4823.6,9541.4,3603.9,36.9,3205.2,21.8,27.7,25.5,66,1168.8,5385.3,19937.2,0,
2022-11-07T23:45+01:00,3983.4,1641.3,4817.2,9609.4,3425.1,37.2,3207.6,21.7,20.3,24.2,66,1160.9,5389.3,19668.2,0,
2022-11-08T00:00+01:00,3985.1,1678.3,4764.4,9665.8,2962.9,37.1,3206.8,21.8,51.3,178.3,52.5,1151.4,5669.3,19564,0,
2022-11-08T00:15+01:00,3985.1,1654.9,4754.7,9547.3,2997.8,37,3626.6,21.8,35.6,40.9,52.1,1141.2,5694,19409.1,0,
2022-11-08T00:30+01:00,3987.4,1656.5,4754.5,9480.3,3085.5,37,3722.1,21.8,27.1,107.4,52.1,1126,5560.7,19221.9,0,
2022-11-08T00:45+01:00,3987.1,1648.9,4760.4,9447.4,3107.4,37.2,3745.9,21.7,23.7,106.7,52.3,1146.4,5484.6,18986.4,0,
2022-11-08T01:00+01:00,3988.7,1632.7,4753.4,9306.2,3090.2,36.9,3888.8,21.8,79,97.9,55.9,1130.3,5927.8,18925.1,0,
2022-11-08T01:15+01:00,3990.5,1631.2,4745.9,9312.3,3120.4,36.9,3913.3,21.7,70.2,96.9,57.5,1121.4,5979.4,18882.2,0,
2022-11-08T01:30+01:00,3991.8,1628.9,4731.2,9292.2,3090.5,37.2,3938.7,21.8,69.3,96.7,57.5,1124.9,5961.1,18614.7,0,
2022-11-08T01:45+01:00,3991.5,1634.3,4733.5,9152.4,3090.2,37,3939.3,21.8,66.1,92.3,57.5,1129.2,5929.9,18487.8,0,
2022-11-08T02:00+01:00,3993.7,1626.6,4714.6,8625.3,3083.3,36.9,3882.4,21.9,53.9,89.9,56.4,1120.7,5835.4,18469.7,0,
2022-11-08T02:15+01:00,3993.1,1634.7,4712.2,8403,3091.8,37.1,3780.2,21.9,52.7,90,54.9,1127.2,5910.1,18356.1,0,
2022-11-08T02:30+01:00,3991.9,1643,4668.1,8374.5,3087.9,37,3783.8,22.1,65.7,89.8,54.8,1118.1,6009.7,18294.9,0,
2022-11-08T02:45+01:00,3995.2,1644.7,4654.4,8253.5,3139.5,37,3808,22.1,62.6,89.8,54.6,1126.2,5982.5,18201.4,0,
2022-11-08T03:00+01:00,3999.7,1649.4,4658.8,8101.2,3369,37.1,3784,22,40.1,156,51.9,1136.6,4652,18008.7,0,
2022-11-08T03:15+01:00,3999.1,1644.1,4659,8108.6,3622.2,37.2,3784.6,22,29.7,96.9,51.5,1118.7,4582.1,17857.2,0,
2022-11-08T03:30+01:00,3999.3,1648.7,4657.9,8124.8,3846.4,37.1,3812.4,21.9,29.9,94.1,51.6,1117,4597.1,17825.1,0,
2022-11-08T03:45+01:00,3999.4,1657.1,4663.4,8106.7,3928.9,37.1,3814,22,26.3,99.3,51.7,1122,4629.3,17903.6,0,
